sample	contig_id	e1b_change	has_e1a	tier_frozen	tier_recomp_orig	tier_corrected
UC115_V2	NODE_4414_length_346_cov_1.501859	lost	False	3	3	0
UC115_V2	NODE_8599_length_152_cov_34.586667	lost	False	3	3	0
UC115_V2	NODE_4335_length_352_cov_158.756364	lost	False	3	3	0
UC115_V2	NODE_579_length_1697_cov_2.179630	lost	False	3	3	0
UC115_V2	NODE_8603_length_151_cov_142.432432	lost	False	3	3	0
UC115_V2	NODE_3069_length_495_cov_2.227273	lost	False	3	3	0
UC115_V2	NODE_6381_length_261_cov_0.804348	lost	False	3	3	0
UC115_V2	NODE_7072_length_251_cov_0.850575	lost	False	3	3	-1
UC115_V2	NODE_8171_length_234_cov_1.337580	lost	False	3	3	-1
UC115_V2	NODE_8524_length_203_cov_150.865079	lost	False	3	3	0
UC115_V2	NODE_6773_length_256_cov_0.776536	lost	False	3	3	0
UC115_V2	NODE_8628_length_146_cov_62.579710	lost	False	3	3	0
UC115_V2	NODE_7205_length_249_cov_0.860465	lost	False	3	3	0
UC115_V2	NODE_667_length_1588_cov_1550.324289	lost	False	2	2	3
UC115_V2	NODE_3919_length_389_cov_7.096154	lost	False	3	3	0
UC115_V2	NODE_8614_length_149_cov_57.375000	lost	False	3	3	0
UC115_V2	NODE_8527_length_201_cov_129.064516	lost	False	3	3	0
UC115_V2	NODE_8602_length_151_cov_209.945946	lost	False	3	3	0
UC115_V2	NODE_8555_length_166_cov_123.258427	lost	False	3	3	0
UC115_V2	NODE_1112_length_1116_cov_109.095284	lost	False	3	3	0
UC115_V2	NODE_7202_length_249_cov_0.860465	lost	False	3	3	-1
UC115_V2	NODE_8521_length_209_cov_170.984848	lost	False	3	3	0
UC115_V2	NODE_8515_length_217_cov_221.778571	lost	False	3	3	0
UC115_V2	NODE_8586_length_153_cov_135.750000	lost	False	3	3	0
UC115_V2	NODE_8615_length_149_cov_32.486111	lost	False	3	3	0
UC115_V2	NODE_1040_length_1168_cov_2.034830	lost	False	3	3	0
UC115_V2	NODE_8623_length_147_cov_47.285714	lost	False	3	3	0
UC115_V2	NODE_4580_length_333_cov_188.437500	lost	False	3	3	0
UC139_V2	NODE_23597_length_495_cov_1.239234	lost	False	3	3	-1
UC139_V2	NODE_26671_length_464_cov_2.286822	lost	False	3	3	0
UC139_V2	NODE_92393_length_242_cov_1.484848	lost	False	3	3	0
UC139_V2	NODE_27220_length_459_cov_2.049738	lost	False	3	3	0
UC139_V2	NODE_42479_length_359_cov_1.312057	lost	False	3	3	0
UC139_V2	NODE_55796_length_305_cov_2.451754	lost	False	3	3	0
UC139_V2	NODE_45753_length_344_cov_1.704120	lost	False	3	3	0
UC139_V2	NODE_21348_length_521_cov_2.162162	lost	False	3	3	0
UC139_V2	NODE_75526_length_262_cov_0.800000	lost	False	3	3	0
UC139_V2	NODE_18422_length_562_cov_1.068041	lost	False	3	3	0
UC139_V2	NODE_1067_length_2564_cov_2.696421	lost	False	2	2	3
UC139_V2	NODE_70677_length_267_cov_1.168421	lost	False	3	3	0
UC139_V2	NODE_6141_length_982_cov_2.213260	lost	False	3	3	-1
UC139_V2	NODE_14752_length_629_cov_1.695652	lost	False	3	3	0
UC139_V2	NODE_94616_length_240_cov_0.907975	lost	False	3	3	-1
UC139_V2	NODE_46949_length_339_cov_1.194656	lost	False	3	3	0
UC139_V2	NODE_76583_length_260_cov_2.426230	lost	False	3	3	0
UC139_V2	NODE_27181_length_460_cov_0.966057	lost	False	3	3	0
UC139_V2	NODE_276_length_7206_cov_4.457287	lost	False	3	3	0
UC139_V2	NODE_10993_length_732_cov_2.290076	lost	False	3	3	0
UC139_V2	NODE_62107_length_286_cov_1.540670	lost	False	3	3	0
UC139_V2	NODE_13813_length_650_cov_5.621291	lost	False	3	3	0
UC139_V2	NODE_19010_length_552_cov_17.707368	lost	False	3	3	0
UC139_V2	NODE_33900_length_408_cov_1.030211	lost	False	3	3	0
UC139_V2	NODE_62399_length_285_cov_2.230769	lost	False	3	3	0
UC139_V2	NODE_55007_length_308_cov_1.376623	lost	False	3	3	0
UC139_V2	NODE_52695_length_317_cov_0.670833	lost	False	3	3	0
UC139_V2	NODE_85718_length_250_cov_1.092486	lost	False	3	3	0
UC139_V2	NODE_62109_length_286_cov_1.464115	lost	False	3	3	0
UC139_V2	NODE_36674_length_390_cov_2.424920	lost	False	3	3	0
UC139_V2	NODE_8339_length_841_cov_1.594241	lost	False	3	3	-1
UC139_V2	NODE_58662_length_296_cov_1.013699	lost	False	3	3	-1
UC139_V2	NODE_19725_length_542_cov_1.739785	lost	False	3	3	0
UC139_V2	NODE_65299_length_278_cov_1.213930	lost	False	3	3	-1
UC139_V2	NODE_47164_length_338_cov_1.521073	lost	False	3	3	0
UC139_V2	NODE_60438_length_291_cov_0.873832	lost	False	3	3	-1
UC139_V2	NODE_82648_length_254_cov_0.830508	lost	False	3	3	-1
UC139_V2	NODE_95637_length_238_cov_2.223602	lost	False	3	3	0
UC139_V2	NODE_42595_length_359_cov_0.755319	lost	False	3	3	-1
UC139_V2	NODE_76282_length_261_cov_0.804348	lost	False	3	3	0
UC139_V2	NODE_103151_length_229_cov_1.460526	lost	False	3	3	-1
UC139_V2	NODE_8859_length_815_cov_2.126016	lost	False	3	3	0
UC139_V2	NODE_31436_length_425_cov_1.488506	lost	False	3	3	0
UC139_V2	NODE_99717_length_233_cov_2.910256	lost	False	3	3	0
UC139_V2	NODE_7848_length_868_cov_2.338812	lost	False	3	3	0
UC139_V2	NODE_96745_length_237_cov_1.056250	lost	False	3	3	0
UC139_V2	NODE_36330_length_392_cov_1.841270	lost	False	3	3	0
UC139_V2	NODE_64712_length_279_cov_2.529703	lost	False	3	3	0
UC139_V2	NODE_3738_length_1278_cov_129.697752	lost	False	3	3	0
UC139_V2	NODE_104012_length_152_cov_1.453333	lost	False	3	3	0
UC139_V2	NODE_43174_length_356_cov_1.060932	lost	False	3	3	0
UC139_V2	NODE_17487_length_577_cov_1.302000	lost	False	3	3	0
UC139_V2	NODE_103534_length_229_cov_0.973684	lost	False	3	3	-1
UC139_V2	NODE_58402_length_297_cov_1.009091	lost	False	3	3	-1
UC139_V2	NODE_100879_length_232_cov_1.012903	lost	False	3	3	0
UC139_V2	NODE_85412_length_250_cov_1.890173	lost	False	3	3	0
UC139_V2	NODE_61210_length_288_cov_2.104265	lost	False	3	3	-1
UC139_V2	NODE_68083_length_271_cov_1.144330	lost	False	3	3	0
UC139_V2	NODE_86243_length_250_cov_0.589595	lost	False	3	3	0
UC139_V2	NODE_28823_length_445_cov_1.211957	lost	False	3	3	-1
UC139_V2	NODE_49066_length_330_cov_2.339921	lost	False	3	3	0
UC139_V2	NODE_11080_length_729_cov_1.753067	lost	False	3	3	0
UC139_V2	NODE_90828_length_244_cov_1.305389	lost	False	3	3	-1
UC139_V2	NODE_5188_length_1074_cov_6.388164	lost	False	3	3	0
UC139_V2	NODE_43358_length_355_cov_1.579137	lost	False	3	3	-1
UC139_V2	NODE_100432_length_233_cov_0.903846	lost	False	3	3	0
UC139_V2	NODE_27947_length_452_cov_2.008000	lost	False	3	3	0
UC139_V2	NODE_45929_length_343_cov_2.225564	lost	False	3	3	0
UC139_V2	NODE_94089_length_240_cov_1.687117	lost	False	3	3	0
UC139_V2	NODE_90446_length_245_cov_0.827381	lost	False	3	3	0
UC139_V2	NODE_48814_length_331_cov_2.220472	lost	False	3	3	0
UC139_V2	NODE_85728_length_250_cov_0.988439	lost	False	3	3	0
UC139_V2	NODE_86544_length_249_cov_1.151163	lost	False	3	3	0
UC139_V2	NODE_94186_length_240_cov_1.361963	lost	False	3	3	-1
UC139_V2	NODE_90017_length_245_cov_0.880952	lost	False	3	3	0
UC139_V2	NODE_26249_length_468_cov_2.081841	lost	False	3	3	-1
UC139_V2	NODE_94893_length_239_cov_1.827160	lost	False	3	3	0
UC139_V2	NODE_18237_length_564_cov_2.948665	lost	False	3	3	0
UC139_V2	NODE_51452_length_321_cov_2.028689	lost	False	3	3	0
UC139_V2	NODE_50578_length_324_cov_2.506073	lost	False	3	3	0
UC139_V2	NODE_91582_length_243_cov_1.337349	lost	False	3	3	-1
UC139_V2	NODE_42603_length_358_cov_2.861210	lost	False	3	3	0
UC139_V2	NODE_63098_length_284_cov_0.980676	lost	False	3	3	0
UC139_V2	NODE_63001_length_284_cov_1.086957	lost	False	3	3	0
UC139_V2	NODE_11444_length_717_cov_3.251562	lost	False	3	3	-1
UC139_V2	NODE_86421_length_249_cov_1.290698	lost	False	3	3	0
UC139_V2	NODE_79249_length_257_cov_2.055556	lost	False	3	3	0
UC139_V2	NODE_46503_length_341_cov_1.121212	lost	False	3	3	0
UC139_V2	NODE_100931_length_232_cov_0.954839	lost	False	3	3	0
UC139_V2	NODE_3720_length_1282_cov_1.412448	lost	False	3	3	0
UC139_V2	NODE_44416_length_350_cov_2.168498	lost	False	3	3	-1
UC139_V2	NODE_89866_length_245_cov_1.321429	lost	False	3	3	0
UC139_V2	NODE_12674_length_679_cov_3.612957	lost	False	3	3	0
UC139_V2	NODE_21002_length_525_cov_2.468750	lost	False	3	3	0
UC139_V2	NODE_48799_length_331_cov_2.913386	lost	False	3	3	-1
UC139_V2	NODE_65116_length_278_cov_1.840796	lost	False	3	3	-1
UC139_V2	NODE_47610_length_336_cov_1.992278	lost	False	3	3	0
UC139_V2	NODE_81982_length_254_cov_1.615819	lost	False	3	3	0
UC139_V2	NODE_39204_length_376_cov_0.769231	lost	False	3	3	0
UC139_V2	NODE_93251_length_241_cov_1.713415	lost	False	3	3	0
UC139_V2	NODE_95849_length_238_cov_1.378882	lost	False	3	3	-1
UC139_V2	NODE_81059_length_255_cov_1.662921	lost	False	2	2	3
UC139_V2	NODE_36716_length_390_cov_1.428115	lost	False	3	3	0
UC139_V2	NODE_52544_length_317_cov_1.233333	lost	False	3	3	-1
UC139_V2	NODE_1819_length_1883_cov_2.215947	lost	False	3	3	0
UC139_V2	NODE_90249_length_245_cov_0.880952	lost	False	3	3	-1
UC139_V2	NODE_103905_length_189_cov_2.294643	lost	False	3	3	-1
UC139_V2	NODE_96755_length_237_cov_0.956250	lost	False	3	3	0
UC139_V2	NODE_71545_length_266_cov_1.328042	lost	False	3	3	-1
UC139_V2	NODE_59454_length_293_cov_1.712963	lost	False	3	3	0
UC139_V2	NODE_37598_length_384_cov_2.364821	lost	False	3	3	0
UC139_V2	NODE_103829_length_226_cov_0.744966	lost	False	3	3	0
UC139_V2	NODE_1055_length_2578_cov_3.572571	lost	False	3	3	0
UC139_V2	NODE_26807_length_463_cov_1.725389	lost	False	3	3	0
UC139_V2	NODE_58708_length_296_cov_0.908676	lost	False	3	3	0
UC139_V2	NODE_29605_length_439_cov_0.953039	lost	False	3	3	0
UC139_V2	NODE_39397_length_374_cov_2.235690	lost	False	3	3	0
UC139_V2	NODE_103836_length_221_cov_0.854167	lost	False	3	3	0
UC139_V2	NODE_2702_length_1524_cov_3.201106	lost	False	2	2	3
UC139_V2	NODE_31733_length_423_cov_1.277457	lost	False	3	3	0
UC139_V2	NODE_47131_length_338_cov_1.800766	lost	False	3	3	0
UC139_V2	NODE_34145_length_406_cov_1.574468	lost	False	3	3	0
UC139_V2	NODE_80072_length_257_cov_0.711111	lost	False	3	3	0
UC139_V2	NODE_47853_length_335_cov_1.810078	lost	False	3	3	0
UC139_V2	NODE_15273_length_618_cov_1.367837	lost	False	3	3	0
UC139_V2	NODE_92551_length_242_cov_1.193939	lost	False	3	3	0
UC139_V2	NODE_63522_length_283_cov_0.718447	lost	False	3	3	0
UC139_V2	NODE_59710_length_293_cov_0.680556	lost	False	3	3	0
UC139_V2	NODE_4876_length_1112_cov_2.231884	lost	False	3	3	0
UC139_V2	NODE_41982_length_361_cov_1.830986	lost	False	3	3	0
UC139_V2	NODE_93608_length_241_cov_0.902439	lost	False	3	3	0
UC139_V2	NODE_93207_length_241_cov_1.804878	lost	False	3	3	0
UC139_V2	NODE_20742_length_529_cov_1.243363	lost	False	3	3	0
UC139_V2	NODE_39379_length_375_cov_0.677852	lost	False	3	3	-1
UC139_V2	NODE_44292_length_351_cov_1.197080	lost	False	3	3	-1
UC139_V2	NODE_7946_length_863_cov_1.572519	lost	False	3	3	0
UC139_V2	NODE_78815_length_258_cov_0.817680	lost	False	3	3	0
UC139_V2	NODE_49820_length_327_cov_1.744000	lost	False	3	3	0
UC139_V2	NODE_96397_length_238_cov_0.782609	lost	False	3	3	0
UC139_V2	NODE_63348_length_283_cov_1.436893	lost	False	3	3	0
UC139_V2	NODE_94226_length_240_cov_1.361963	lost	False	3	3	-1
UC139_V2	NODE_40424_length_369_cov_1.520548	lost	False	3	3	-1
UC139_V2	NODE_33955_length_407_cov_1.990909	lost	False	3	3	0
UC139_V2	NODE_28640_length_446_cov_2.504065	lost	False	3	3	0
UC139_V2	NODE_33346_length_411_cov_4.706587	lost	False	3	3	0
UC139_V2	NODE_81870_length_254_cov_2.090395	lost	False	3	3	0
UC139_V2	NODE_62202_length_286_cov_1.416268	lost	False	3	3	0
UC139_V2	NODE_15687_length_610_cov_1.257036	lost	False	3	3	0
UC139_V2	NODE_37566_length_385_cov_0.961039	lost	False	3	3	0
UC139_V2	NODE_103359_length_229_cov_0.973684	lost	False	3	3	0
UC139_V2	NODE_48144_length_334_cov_1.264591	lost	False	3	3	0
UC139_V2	NODE_49579_length_328_cov_1.629482	lost	False	3	3	-1
UC139_V2	NODE_63875_length_282_cov_1.029268	lost	False	3	3	0
UC139_V2	NODE_65921_length_276_cov_1.984925	lost	False	3	3	0
UC139_V2	NODE_95287_length_239_cov_0.913580	lost	False	3	3	0
UC139_V2	NODE_47014_length_339_cov_0.988550	lost	False	3	3	0
UC139_V2	NODE_55901_length_305_cov_1.298246	lost	False	3	3	-1
UC139_V2	NODE_46018_length_343_cov_1.300752	lost	False	3	3	0
UC139_V2	NODE_53131_length_315_cov_1.121849	lost	False	3	3	0
UC139_V2	NODE_22250_length_510_cov_1.323326	lost	False	3	3	0
UC139_V2	NODE_38798_length_378_cov_0.986711	lost	False	3	3	0
UC139_V2	NODE_9937_length_770_cov_8.297258	lost	False	3	3	0
UC139_V2	NODE_41996_length_361_cov_1.661972	lost	False	3	3	0
UC139_V2	NODE_83622_length_252_cov_2.114286	lost	False	3	3	0
UC139_V2	NODE_87712_length_248_cov_0.865497	lost	False	3	3	0
UC139_V2	NODE_16152_length_601_cov_1.175573	lost	False	3	3	0
UC139_V2	NODE_20666_length_530_cov_1.304636	lost	False	3	3	-1
UC139_V2	NODE_48738_length_332_cov_0.937255	lost	False	3	3	0
UC139_V2	NODE_46474_length_341_cov_1.257576	lost	False	3	3	0
UC139_V2	NODE_41790_length_362_cov_2.115789	lost	False	3	3	0
UC139_V2	NODE_1703_length_1948_cov_3.208979	lost	False	3	3	-1
UC139_V2	NODE_39857_length_372_cov_1.491525	lost	False	3	3	0
UC139_V2	NODE_84808_length_251_cov_1.270115	lost	False	3	3	-1
UC139_V2	NODE_43476_length_355_cov_0.913669	lost	False	3	3	0
UC139_V2	NODE_56692_length_302_cov_2.302222	lost	False	3	3	0
UC139_V2	NODE_103984_length_155_cov_37.487179	lost	False	3	3	0
UC139_V2	NODE_97650_length_236_cov_0.930818	lost	False	3	3	-1
UC139_V2	NODE_103857_length_209_cov_3.704545	lost	False	3	3	0
UC139_V2	NODE_103860_length_208_cov_2.511450	lost	False	3	3	0
UC139_V2	NODE_74089_length_263_cov_1.602151	lost	False	3	3	0
UC139_V2	NODE_96433_length_237_cov_2.787500	lost	False	3	3	0
UC139_V2	NODE_97513_length_236_cov_1.389937	lost	False	3	3	0
UC139_V2	NODE_73139_length_264_cov_2.374332	lost	False	3	3	0
UC139_V2	NODE_37887_length_383_cov_0.967320	lost	False	3	3	-1
UC139_V2	NODE_102196_length_230_cov_2.418301	lost	False	3	3	-1
UC139_V2	NODE_15213_length_619_cov_1.826568	lost	False	3	3	0
UC139_V2	NODE_58792_length_295_cov_1.775229	lost	False	3	3	0
UC139_V2	NODE_93145_length_241_cov_2.024390	lost	False	3	3	0
UC139_V2	NODE_42824_length_357_cov_1.992857	lost	False	3	3	0
UC139_V2	NODE_23149_length_499_cov_2.988152	lost	False	3	3	0
UC139_V2	NODE_71637_length_266_cov_1.174603	lost	False	3	3	0
UC139_V2	NODE_25751_length_473_cov_1.376263	lost	False	3	3	0
UC139_V2	NODE_48942_length_331_cov_1.165354	lost	False	3	3	-1
UC139_V2	NODE_13077_length_668_cov_2.927242	lost	False	3	3	0
UC139_V2	NODE_67516_length_272_cov_1.897436	lost	False	3	3	0
UC139_V2	NODE_89375_length_246_cov_0.875740	lost	False	3	3	0
UC139_V2	NODE_43010_length_357_cov_0.992857	lost	False	3	3	0
UC139_V2	NODE_75403_length_262_cov_0.800000	lost	False	3	3	-1
UC139_V2	NODE_104171_length_121_cov_3.159091	lost	False	3	3	0
UC139_V2	NODE_45601_length_345_cov_1.205224	lost	False	3	3	-1
UC139_V2	NODE_45758_length_344_cov_1.662921	lost	False	3	3	0
UC139_V2	NODE_85677_length_250_cov_1.283237	lost	False	3	3	-1
UC139_V2	NODE_64791_length_279_cov_1.678218	lost	False	3	3	0
UC139_V2	NODE_82757_length_253_cov_1.892045	lost	False	3	3	0
UC139_V2	NODE_25693_length_473_cov_2.989899	lost	False	3	3	0
UC139_V2	NODE_94285_length_240_cov_1.134969	lost	False	3	3	0
UC139_V2	NODE_99211_length_234_cov_1.242038	lost	False	3	3	-1
UC139_V2	NODE_58432_length_297_cov_0.977273	lost	False	3	3	0
UC139_V2	NODE_35433_length_398_cov_1.183801	lost	False	3	3	-1
UC139_V2	NODE_98510_length_235_cov_0.936709	lost	False	3	3	-1
UC139_V2	NODE_30060_length_435_cov_1.363128	lost	False	3	3	0
UC139_V2	NODE_6069_length_988_cov_0.980241	lost	False	3	3	0
UC139_V2	NODE_26282_length_468_cov_1.521739	lost	False	3	3	0
UC139_V2	NODE_61934_length_287_cov_1.000000	lost	False	3	3	0
UC139_V2	NODE_2677_length_1535_cov_6.648834	lost	False	3	3	0
UC139_V2	NODE_5973_length_995_cov_1.994553	lost	False	3	3	0
UC139_V2	NODE_17611_length_574_cov_2.287726	lost	False	3	3	0
UC139_V2	NODE_397_length_5296_cov_14.532477	lost	False	3	3	0
UC139_V2	NODE_47973_length_335_cov_1.015504	lost	False	3	3	0
UC139_V2	NODE_64288_length_281_cov_0.725490	lost	False	3	3	-1
UC139_V2	NODE_20965_length_526_cov_1.398664	lost	False	3	3	-1
UC139_V2	NODE_99790_length_233_cov_1.897436	lost	False	3	3	-1
UC139_V2	NODE_57901_length_298_cov_2.330317	lost	False	3	3	0
UC139_V2	NODE_9005_length_810_cov_1.312415	lost	False	3	3	-1
UC139_V2	NODE_93190_length_241_cov_1.804878	lost	False	3	3	0
UC139_V2	NODE_3032_length_1427_cov_3.506667	lost	False	3	3	0
UC139_V2	NODE_76123_length_261_cov_0.804348	lost	False	3	3	-1
UC139_V2	NODE_64753_length_279_cov_1.831683	lost	False	3	3	-1
UC139_V2	NODE_79189_length_258_cov_0.685083	lost	False	3	3	0
UC139_V2	NODE_91091_length_244_cov_0.886228	lost	False	3	3	0
UC139_V2	NODE_93731_length_241_cov_0.902439	lost	False	3	3	-1
UC139_V2	NODE_33799_length_408_cov_2.181269	lost	False	3	3	0
UC139_V2	NODE_76559_length_260_cov_87.808743	lost	False	3	3	0
UC139_V2	NODE_100827_length_232_cov_1.400000	lost	False	3	3	-1
UC139_V2	NODE_42615_length_358_cov_2.007117	lost	False	3	3	-1
UC139_V2	NODE_72980_length_265_cov_0.787234	lost	False	3	3	0
UC139_V2	NODE_39573_length_373_cov_4.000000	lost	False	3	3	0
UC139_V2	NODE_89244_length_246_cov_0.875740	lost	False	3	3	-1
UC139_V2	NODE_2038_length_1780_cov_3.091603	lost	False	3	3	-1
UC139_V2	NODE_95201_length_239_cov_0.913580	lost	False	3	3	-1
UC139_V2	NODE_47101_length_338_cov_2.777778	lost	False	3	3	-1
UC139_V2	NODE_1167_length_2422_cov_5.191045	lost	False	3	3	0
UC139_V2	NODE_60835_length_289_cov_2.452830	lost	False	3	3	0
UC139_V2	NODE_1405_length_2173_cov_3.712309	lost	False	3	3	0
UC139_V2	NODE_86292_length_249_cov_2.029070	lost	False	3	3	0
UC139_V2	NODE_63516_length_283_cov_0.762136	lost	False	3	3	0
UC139_V2	NODE_94741_length_240_cov_0.809816	lost	False	3	3	0
UC139_V2	NODE_53221_length_315_cov_0.882353	lost	False	3	3	-1
UC139_V2	NODE_48367_length_333_cov_1.445312	lost	False	3	3	-1
UC139_V2	NODE_91525_length_243_cov_1.765060	lost	False	3	3	-1
UC139_V2	NODE_58535_length_296_cov_1.680365	lost	False	3	3	0
UC139_V2	NODE_29149_length_442_cov_1.715068	lost	False	3	3	-1
UC139_V2	NODE_30740_length_430_cov_1.337110	lost	False	3	3	-1
UC139_V2	NODE_104000_length_153_cov_26.578947	lost	False	3	3	0
UC139_V2	NODE_8721_length_823_cov_1.091153	lost	False	3	3	-1
UC139_V2	NODE_92769_length_242_cov_0.896970	lost	False	3	3	0
UC139_V2	NODE_31366_length_426_cov_1.037249	lost	False	3	3	0
UC139_V2	NODE_57331_length_300_cov_1.910314	lost	False	3	3	0
UC139_V2	NODE_33601_length_410_cov_0.888889	lost	False	3	3	0
UC139_V2	NODE_34988_length_401_cov_0.817901	lost	False	3	3	0
UC139_V2	NODE_61266_length_288_cov_1.753555	lost	False	3	3	-1
UC139_V2	NODE_66934_length_274_cov_1.126904	lost	False	3	3	0
UC139_V2	NODE_93092_length_241_cov_14.506098	lost	False	3	3	0
UC139_V2	NODE_75561_length_262_cov_0.800000	lost	False	3	3	-1
UC139_V2	NODE_89956_length_245_cov_1.178571	lost	False	3	3	0
UC139_V2	NODE_57328_length_300_cov_1.937220	lost	False	3	3	0
UC139_V2	NODE_90696_length_244_cov_1.491018	lost	False	3	3	-1
UC139_V2	NODE_41069_length_366_cov_1.235294	lost	False	3	3	0
UC139_V2	NODE_67297_length_273_cov_1.132653	lost	False	3	3	0
UC139_V2	NODE_44408_length_350_cov_2.380952	lost	False	3	3	0
UC139_V2	NODE_100871_length_232_cov_1.070968	lost	False	3	3	0
UC139_V2	NODE_11321_length_721_cov_2.149068	lost	False	3	3	0
UC139_V2	NODE_68669_length_269_cov_1.927083	lost	False	3	3	0
UC139_V2	NODE_89021_length_246_cov_1.313609	lost	False	3	3	0
UC139_V2	NODE_11214_length_724_cov_2.618238	lost	False	3	3	0
UC139_V2	NODE_13552_length_657_cov_1.075862	lost	False	3	3	0
UC139_V2	NODE_45437_length_346_cov_0.951673	lost	False	3	3	0
UC139_V2	NODE_27111_length_460_cov_1.859008	lost	False	3	3	0
UC139_V2	NODE_53960_length_312_cov_1.046809	lost	False	3	3	0
UC139_V2	NODE_39890_length_372_cov_1.193220	lost	False	3	3	0
UC139_V2	NODE_36995_length_388_cov_113.871383	lost	False	3	3	0
UC139_V2	NODE_72925_length_265_cov_0.787234	lost	False	3	3	0
UC139_V2	NODE_8135_length_853_cov_1.106959	lost	False	3	3	0
UC139_V2	NODE_3469_length_1325_cov_2.300481	lost	False	3	3	0
UC139_V2	NODE_77596_length_259_cov_1.543956	lost	False	3	3	0
UC139_V2	NODE_79444_length_257_cov_1.233333	lost	False	3	3	0
UC139_V2	NODE_43488_length_355_cov_0.809353	lost	False	3	3	0
UC139_V2	NODE_42890_length_357_cov_1.475000	lost	False	3	3	0
UC139_V2	NODE_49953_length_327_cov_0.952000	lost	False	3	3	0
UC139_V2	NODE_85697_length_250_cov_1.219653	lost	False	3	3	0
UC139_V2	NODE_63438_length_283_cov_1.077670	lost	False	3	3	0
UC139_V2	NODE_90698_length_244_cov_1.485030	lost	False	3	3	0
UC139_V2	NODE_74481_length_263_cov_0.795699	lost	False	3	3	0
UC139_V2	NODE_71740_length_266_cov_0.783069	lost	False	3	3	-1
UC139_V2	NODE_70059_length_268_cov_0.774869	lost	False	3	3	-1
UC139_V2	NODE_40482_length_369_cov_1.195205	lost	False	3	3	0
UC139_V2	NODE_28870_length_444_cov_8.604905	lost	False	3	3	0
UC139_V2	NODE_68233_length_270_cov_2.243523	lost	False	3	3	0
UC139_V2	NODE_43794_length_353_cov_1.855072	lost	False	3	3	0
UC139_V2	NODE_23427_length_496_cov_2.279236	lost	False	3	3	0
UC139_V2	NODE_34253_length_405_cov_3.420732	lost	False	3	3	0
UC139_V2	NODE_87176_length_248_cov_1.730994	lost	False	3	3	0
UC139_V2	NODE_37333_length_386_cov_1.621359	lost	False	3	3	0
UC139_V2	NODE_51004_length_323_cov_1.203252	lost	False	3	3	0
UC139_V2	NODE_90029_length_245_cov_0.880952	lost	False	3	3	-1
UC139_V2	NODE_95976_length_238_cov_0.919255	lost	False	3	3	-1
UC139_V2	NODE_3739_length_1278_cov_4.132390	lost	False	3	3	0
UC139_V2	NODE_16046_length_603_cov_0.851711	lost	False	3	3	0
UC139_V2	NODE_89971_length_245_cov_1.059524	lost	False	3	3	0
UC139_V2	NODE_11828_length_705_cov_1.581210	lost	False	3	3	0
UC139_V2	NODE_24232_length_488_cov_1.296837	lost	False	3	3	0
UC139_V2	NODE_81923_length_254_cov_1.672316	lost	False	3	3	-1
UC139_V2	NODE_82904_length_253_cov_1.261364	lost	False	3	3	-1
UC139_V2	NODE_6969_length_921_cov_4.060427	lost	False	3	3	0
UC139_V2	NODE_101951_length_231_cov_0.961039	lost	False	3	3	0
UC139_V2	NODE_103903_length_189_cov_5.767857	lost	False	3	3	0
UC139_V2	NODE_91185_length_244_cov_0.886228	lost	False	3	3	-1
UC139_V2	NODE_16840_length_588_cov_1.477495	lost	False	3	3	0
UC139_V2	NODE_43657_length_354_cov_1.212996	lost	False	3	3	0
UC139_V2	NODE_53332_length_314_cov_1.561181	lost	False	3	3	0
UC139_V2	NODE_6687_length_941_cov_1.863426	lost	False	3	3	0
UC139_V2	NODE_34128_length_406_cov_1.753799	lost	False	3	3	0
UC139_V2	NODE_75929_length_261_cov_1.516304	lost	False	3	3	0
UC139_V2	NODE_30549_length_432_cov_0.766197	lost	False	3	3	0
UC139_V2	NODE_64662_length_280_cov_0.852217	lost	False	3	3	-1
UC139_V2	NODE_42013_length_361_cov_1.563380	lost	False	3	3	-1
UC139_V2	NODE_46860_length_339_cov_1.977099	lost	False	3	3	0
UC139_V2	NODE_38596_length_379_cov_1.221854	lost	False	3	3	0
UC139_V2	NODE_79162_length_258_cov_0.790055	lost	False	3	3	0
UC139_V2	NODE_99473_length_234_cov_0.942675	lost	False	3	3	-1
UC139_V2	NODE_91384_length_243_cov_2.674699	lost	False	3	3	0
UC139_V2	NODE_73061_length_265_cov_0.787234	lost	False	3	3	0
UC139_V2	NODE_18451_length_561_cov_1.892562	lost	False	3	3	0
UC139_V2	NODE_104008_length_152_cov_21.106667	lost	False	3	3	0
UC139_V2	NODE_54208_length_311_cov_1.123932	lost	False	3	3	0
UC139_V2	NODE_50862_length_323_cov_4.817073	lost	False	3	3	0
UC139_V2	NODE_71008_length_267_cov_0.778947	lost	False	3	3	-1
UC139_V2	NODE_67363_length_273_cov_1.122449	lost	False	3	3	0
UC139_V2	NODE_56542_length_303_cov_1.137168	lost	False	3	3	0
UC139_V2	NODE_82276_length_254_cov_0.836158	lost	False	3	3	0
UC139_V2	NODE_53999_length_312_cov_0.944681	lost	False	3	3	0
UC139_V2	NODE_13656_length_654_cov_1.937608	lost	False	3	3	0
UC139_V2	NODE_37908_length_383_cov_0.950980	lost	False	3	3	0
UC139_V2	NODE_53945_length_312_cov_1.187234	lost	False	3	3	0
UC139_V2	NODE_103958_length_164_cov_12.689655	lost	False	3	3	0
UC139_V2	NODE_24036_length_490_cov_1.791768	lost	False	3	3	0
